moneda,zona_url,ciudad,actividad,precio,opiniones,fuente,fecha_scan
CLP,https://www.civitatis.com/es/region-caribe/,Jardín,Paseo a caballo por Jardín,"35.249,04 CL$",1 opinión,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Santa Marta,Free tour de los misterios y leyendas de Santa Marta,¡Gratis!,8									opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Santa Marta,Seawalker en Santa Marta,"40.284,62 CL$",13									opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Santa Marta,Excursión a Taganga y Playa Grande,"35.249,04 CL$",30 opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Santa Marta,Excursión al río Buritaca,"30.213,46 CL$",Sin valorar,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Santa Marta,Tour en chiva rumbera por Santa Marta,"13.847,83 CL$",Sin valorar,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Santa Marta,Tour de Santa Marta al completo,"75.533,66 CL$",20 opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Cartagena de Indias,Excursión a San Basilio de Palenque,"95.650,79 CL$",47									opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Santa Marta,Tour panorámico por Santa Marta,"50.355,77 CL$",18									opiniones,Civitatis,2026-01-05 16:58
CLP,https://www.civitatis.com/es/region-caribe/,Santa Marta,Excursión a Taironaka,"73.532,02 CL$",11 opiniones,Civitatis,2026-01-05 16:59
CLP,https://www.civitatis.com/es/region-caribe/,Santa Marta,Excursión a Bahía Concha,"40.788,17 CL$",5 opiniones,Civitatis,2026-01-05 16:59
CLP,https://www.civitatis.com/es/region-caribe/,Santa Marta,Tour de Macondo por Aracataca,"102.209,63 CL$",10									opiniones,Civitatis,2026-01-05 16:59
CLP,https://www.civitatis.com/es/region-caribe/,Santa Marta,Excursión a Barranquilla,"85.415,98 CL$",Sin valorar,Civitatis,2026-01-05 16:59
CLP,https://www.civitatis.com/es/region-caribe/,Santa Marta,Excursión a Palomino,"91.915,15 CL$",Sin valorar,Civitatis,2026-01-05 16:59
CLP,https://www.civitatis.com/es/region-caribe/,Varios destinos,Excursión a la isla Palma,"113.300,49 CL$",2									opiniones,Civitatis,2026-01-05 16:59
CLP,https://www.civitatis.com/es/region-caribe/,Santa Marta,Tour de los misterios y leyendas de Santa Marta,"37.766,83 CL$",3									opiniones,Civitatis,2026-01-05 16:59
CLP,https://www.civitatis.com/es/region-caribe/,Santa Marta,Excursión a Ciénaga,"62.390,80 CL$",3									opiniones,Civitatis,2026-01-05 16:59
CLP,https://www.civitatis.com/es/region-caribe/,Santa Marta,Excursión a las cascadas de Marinka + Sierra Minca,"88.122,61 CL$",6									opiniones,Civitatis,2026-01-05 16:59
CLP,https://www.civitatis.com/es/region-caribe/,Santa Marta,Excursión a las Islas del Rosario,"183.830,06 CL$",Sin valorar,Civitatis,2026-01-05 16:59
CLP,https://www.civitatis.com/es/region-caribe/,Santa Marta,Tour privado por Santa Marta,"85.856,60 CL$",1									opinión,Civitatis,2026-01-05 16:59
CLP,https://www.civitatis.com/es/region-caribe/,Santa Marta,Tubing en el río Palomino,"62.629,99 CL$",4 opiniones,Civitatis,2026-01-05 16:59
CLP,https://www.civitatis.com/es/region-caribe/,Santa Marta,Excursión a los pueblos palafitos de Ciénaga,"102.454,62 CL$",3 opiniones,Civitatis,2026-01-05 16:59
CLP,https://www.civitatis.com/es/region-caribe/,Santa Marta,Snorkel en el Parque Tayrona,"62.944,72 CL$",6 opiniones,Civitatis,2026-01-05 16:59
CLP,https://www.civitatis.com/es/region-caribe/,Cartagena de Indias,Excursión privada desde Cartagena de Indias,"251.778,88 CL$",5 opiniones,Civitatis,2026-01-05 16:59
CLP,https://www.civitatis.com/es/region-caribe/,Santa Marta,Excursión privada por las playas de Santa Marta en lancha pontón,"604.269,33 CL$",1									opinión,Civitatis,2026-01-05 16:59
CLP,https://www.civitatis.com/es/region-caribe/,Santa Marta,Bautismo de buceo en Taganga,"103.229,34 CL$",1									opinión,Civitatis,2026-01-05 16:59
CLP,https://www.civitatis.com/es/region-caribe/,Santa Marta,Excursión a una comunidad indígena Kogui,"143.513,96 CL$",2									opiniones,Civitatis,2026-01-05 16:59
CLP,https://www.civitatis.com/es/region-caribe/,Santa Marta,Rápel en las cascadas del río Minca,"70.498,08 CL$",1 opinión,Civitatis,2026-01-05 16:59
CLP,https://www.civitatis.com/es/region-caribe/,Santiago de Tolú,Tour de la cultura zenú,"50.355,77 CL$",1									opinión,Civitatis,2026-01-05 16:59
CLP,https://www.civitatis.com/es/region-caribe/,Santa Marta,Tour de 4 o 5 días por el Caribe colombiano,"465.790,94 CL$",Sin valorar,Civitatis,2026-01-05 16:59
CLP,https://www.civitatis.com/es/region-caribe/,Varios destinos,Centro de Conservación del Caimán de Aguja + Playa Blanca de San Antero,"62.944,72 CL$",Sin valorar,Civitatis,2026-01-05 16:59
CLP,https://www.civitatis.com/es/region-caribe/,Santa Marta,Tour en bicicleta por Santa Marta,"16.365,62 CL$",Sin valorar,Civitatis,2026-01-05 16:59
CLP,https://www.civitatis.com/es/region-del-amazonas/,Leticia,Tour de 4 días por Puerto Nariño y Mocagua,"269.403,41 CL$",52 opiniones,Civitatis,2026-01-05 17:00
CLP,https://www.civitatis.com/es/region-del-amazonas/,Leticia,Tour de 3 días por la selva amazónica,"330.459,79 CL$",13 opiniones,Civitatis,2026-01-05 17:00
CLP,https://www.civitatis.com/es/region-del-amazonas/,Leticia,Tour de las tres fronteras del Amazonas,"70.498,08 CL$",26 opiniones,Civitatis,2026-01-05 17:00
CLP,https://www.civitatis.com/es/region-del-amazonas/,Leticia,"Tour de 5 días por Puerto Nariño, Mocagua y Amacayacu","303.897,11 CL$",27 opiniones,Civitatis,2026-01-05 17:00
CLP,https://www.civitatis.com/es/region-del-amazonas/,Leticia,Tour de aventura en la Reserva Natural Tanimboca,"31.472,36 CL$",5 opiniones,Civitatis,2026-01-05 17:00
CLP,https://www.civitatis.com/es/region-del-amazonas/,Leticia,Excursión a una maloca indígena de Leticia,"23.918,99 CL$",4 opiniones,Civitatis,2026-01-05 17:00
CLP,https://www.civitatis.com/es/region-del-amazonas/,Leticia,Excursión de 2 días a la Reserva Natural Marasha,"143.513,96 CL$",7 opiniones,Civitatis,2026-01-05 17:00
CLP,https://www.civitatis.com/es/region-del-amazonas/,Puerto Nariño,Senderismo por el Parque Natural Amacayacu,"20.142,31 CL$",8 opiniones,Civitatis,2026-01-05 17:00
CLP,https://www.civitatis.com/es/region-del-amazonas/,Puerto Nariño,Paseo en barca por los lagos de Tarapoto,"28.954,57 CL$",9 opiniones,Civitatis,2026-01-05 17:00
CLP,https://www.civitatis.com/es/region-del-amazonas/,Leticia,Excursión a Puerto Nariño,"75.533,66 CL$",10 opiniones,Civitatis,2026-01-05 17:00
CLP,https://www.civitatis.com/es/region-del-amazonas/,Puerto Nariño,Excursión a la isla Cacao y visita a la comunidad de San Antonio,"21.401,20 CL$",4 opiniones,Civitatis,2026-01-05 17:00
CLP,https://www.civitatis.com/es/region-del-amazonas/,Leticia,Excursión de 2 días al lago Piraña,"163.656,27 CL$",3 opiniones,Civitatis,2026-01-05 17:00
CLP,https://www.civitatis.com/es/region-del-amazonas/,Puerto Nariño,Excursión al santuario de monos de Mocagua,"44.061,30 CL$",2 opiniones,Civitatis,2026-01-05 17:00
CLP,https://www.civitatis.com/es/region-del-amazonas/,Leticia,Excursión a Tabatinga + Parque Santander,"27.695,67 CL$",5 opiniones,Civitatis,2026-01-05 17:00
CLP,https://www.civitatis.com/es/region-del-amazonas/,Leticia,Senderismo nocturno por el Amazonas,"36.507,93 CL$",4 opiniones,Civitatis,2026-01-05 17:00
CLP,https://www.civitatis.com/es/region-del-amazonas/,Leticia,Senderismo por la selva amazónica,"118.084,29 CL$",2 opiniones,Civitatis,2026-01-05 17:00
CLP,https://www.civitatis.com/es/region-del-amazonas/,Leticia,Excursión a la selva amazónica,"60.426,93 CL$",1 opinión,Civitatis,2026-01-05 17:00
CLP,https://www.civitatis.com/es/region-del-amazonas/,Leticia,Kayak + Rápel y tirolina en Leticia,"56.650,24 CL$",5 opiniones,Civitatis,2026-01-05 17:00
CLP,https://www.civitatis.com/es/region-del-amazonas/,Leticia,Tour privado por Leticia,"181.280,79 CL$",Sin valorar,Civitatis,2026-01-05 17:00
CLP,https://www.civitatis.com/es/region-del-amazonas/,Puerto Nariño,Senderismo por la selva amazónica + Comunidad de Santa Teresita,"18.883,41 CL$",Sin valorar,Civitatis,2026-01-05 17:00
CLP,https://www.civitatis.com/es/region-del-amazonas/,Leticia,Tubing en el río Tacana,"35.249,04 CL$",Sin valorar,Civitatis,2026-01-05 17:00
CLP,https://www.civitatis.com/es/region-del-amazonas/,Leticia,Noche en la Reserva Natural Tanimboca,"88.122,61 CL$",4 opiniones,Civitatis,2026-01-05 17:00
CLP,https://www.civitatis.com/es/region-del-amazonas/,Puerto Nariño,Senderismo nocturno por la selva amazónica,"17.624,52 CL$",5 opiniones,Civitatis,2026-01-05 17:00
CLP,https://www.civitatis.com/es/region-del-amazonas/,Puerto Nariño,Noche en la selva amazónica,"37.766,83 CL$",Sin valorar,Civitatis,2026-01-05 17:00
CLP,https://www.civitatis.com/es/region-del-amazonas/,Leticia,"Reserva Natura Park en 3, 4, 5 o 6 días","241.707,73 CL$",1 opinión,Civitatis,2026-01-05 17:00
CLP,https://www.civitatis.com/es/region-del-amazonas/,Leticia,Excursión de 1 o 2 días a una maloca del Amazonas,"70.498,08 CL$",2 opiniones,Civitatis,2026-01-05 17:00
CLP,https://www.civitatis.com/es/region-del-amazonas/,Leticia,Excursión a la Reserva Natural Marasha,"138.478,38 CL$",4 opiniones,Civitatis,2026-01-05 17:00
CLP,https://www.civitatis.com/es/region-del-amazonas/,Leticia,Tour por la selva amazónica y el río Takana,"46.579,09 CL$",Sin valorar,Civitatis,2026-01-05 17:00
CLP,https://www.civitatis.com/es/region-del-amazonas/,Leticia,Excursión a la Reserva Natura Park,"47.837,98 CL$",1 opinión,Civitatis,2026-01-05 17:00
