moneda,pais,destino,actividad,precio,opiniones,viajeros,url_fuente,fuente,fecha_scan
CLP,Argentina,San Lorenzo,Senderismo por San Lorenzo,"39.918,97 CL$",2 opiniones,26 viajeros,https://www.civitatis.com/es/san-lorenzo/,Civitatis,2026-01-09 15:14
CLP,Argentina,San Lorenzo,Paseo a caballo por San Lorenzo,"55.753,50 CL$",Sin valorar,13 viajeros,https://www.civitatis.com/es/san-lorenzo/,Civitatis,2026-01-09 15:14
CLP,Argentina,San Lorenzo,Tour en bicicleta por San Lorenzo,"55.753,50 CL$",Sin valorar,,https://www.civitatis.com/es/san-lorenzo/,Civitatis,2026-01-09 15:14
CLP,Argentina,San Lorenzo,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/san-lorenzo/,Civitatis,2026-01-09 15:14
CLP,Argentina,San Lorenzo,Excursión a las Salinas Grandes + Tren Solar de la Quebrada,"62.672,03 CL$",18 opiniones,206 viajeros,https://www.civitatis.com/es/san-lorenzo/,Civitatis,2026-01-09 15:14
CLP,Argentina,San Lorenzo,Free tour por Salta,¡Gratis!,475 opiniones,15.959 viajeros,https://www.civitatis.com/es/san-lorenzo/,Civitatis,2026-01-09 15:14
CLP,Argentina,San Lorenzo,Excursión a Cafayate,"38.018,07 CL$",204 opiniones,2.212 viajeros,https://www.civitatis.com/es/san-lorenzo/,Civitatis,2026-01-09 15:14
CLP,Argentina,San Lorenzo,Excursión a la Quebrada de Humahuaca,"50.373,94 CL$",92 opiniones,1.162 viajeros,https://www.civitatis.com/es/san-lorenzo/,Civitatis,2026-01-09 15:14
CLP,Argentina,San Lorenzo,Excursión a la Quebrada del Toro y Santa Rosa de Tastil,"74.686,88 CL$",Sin valorar,37 viajeros,https://www.civitatis.com/es/san-lorenzo/,Civitatis,2026-01-09 15:14
CLP,Argentina,San Lorenzo,Excursión a Cachi,"38.018,07 CL$",124 opiniones,977 viajeros,https://www.civitatis.com/es/san-lorenzo/,Civitatis,2026-01-09 15:14
CLP,Argentina,San Lorenzo,Taller de empanadas argentinas en Salta,"42.214,32 CL$",Sin valorar,9 viajeros,https://www.civitatis.com/es/san-lorenzo/,Civitatis,2026-01-09 15:14
CLP,Argentina,San Lorenzo,Excursión a las Salinas Grandes,"53.225,30 CL$",94 opiniones,1.187 viajeros,https://www.civitatis.com/es/san-lorenzo/,Civitatis,2026-01-09 15:14
CLP,Argentina,San Lorenzo,Tour de las leyendas de Salta,"12.989,02 CL$",3 opiniones,14 viajeros,https://www.civitatis.com/es/san-lorenzo/,Civitatis,2026-01-09 15:14
CLP,Argentina,San Lorenzo,Salta y alrededores de 3 a 5 días,"146.996,88 CL$",20 opiniones,310 viajeros,https://www.civitatis.com/es/san-lorenzo/,Civitatis,2026-01-09 15:14
CLP,Argentina,San Lorenzo,Visita guiada por Salta,"27.563,10 CL$",35 opiniones,390 viajeros,https://www.civitatis.com/es/san-lorenzo/,Civitatis,2026-01-09 15:14
CLP,Argentina,San Lorenzo,Excursión a las Salinas Grandes y Travesía a las Nubes,"304.144,58 CL$",18 opiniones,253 viajeros,https://www.civitatis.com/es/san-lorenzo/,Civitatis,2026-01-09 15:14
CLP,Argentina,San Lorenzo,Excursión a Humahuaca y la Serranía de Hornocal,"91.243,37 CL$",29 opiniones,294 viajeros,https://www.civitatis.com/es/san-lorenzo/,Civitatis,2026-01-09 15:14
CLP,Argentina,San Lorenzo,Excursión a Iruya,"175.351,81 CL$",10 opiniones,76 viajeros,https://www.civitatis.com/es/san-lorenzo/,Civitatis,2026-01-09 15:14
CLP,Argentina,San Lorenzo,Excursión a la Cuesta del Obispo,"51.324,39 CL$",3 opiniones,71 viajeros,https://www.civitatis.com/es/san-lorenzo/,Civitatis,2026-01-09 15:14
CLP,Argentina,San Lorenzo,Excursión a la Quebrada del Toro,"51.324,39 CL$",Sin valorar,85 viajeros,https://www.civitatis.com/es/san-lorenzo/,Civitatis,2026-01-09 15:14
CLP,Argentina,San Lorenzo,Excursión al embalse de Cabra Corral,"51.324,39 CL$",Sin valorar,82 viajeros,https://www.civitatis.com/es/san-lorenzo/,Civitatis,2026-01-09 15:14
CLP,Argentina,Villa Carlos Paz,Tour por Villa Carlos Paz con subida en la aerosilla,"41.819,88 CL$",3 opiniones,14 viajeros,https://www.civitatis.com/es/villa-carlos-paz/,Civitatis,2026-01-09 15:14
CLP,Argentina,Villa Carlos Paz,"Villa General Belgrano, Alta Gracia y La Cumbrecita","29.701,61 CL$",5 opiniones,47 viajeros,https://www.civitatis.com/es/villa-carlos-paz/,Civitatis,2026-01-09 15:14
CLP,Argentina,Villa Carlos Paz,"Miradores de Villa Carlos Paz, paseo a caballo, Ice Bar y Museo Mundo Irreal","47.522,59 CL$",3 opiniones,26 viajeros,https://www.civitatis.com/es/villa-carlos-paz/,Civitatis,2026-01-09 15:14
CLP,Argentina,Villa Carlos Paz,Excursión al Valle de Punilla,"29.701,61 CL$",2 opiniones,23 viajeros,https://www.civitatis.com/es/villa-carlos-paz/,Civitatis,2026-01-09 15:14
CLP,Argentina,Villa Carlos Paz,Excursión a los túneles de las Altas Cumbres y Mina Clavero,"42.770,33 CL$",3 opiniones,16 viajeros,https://www.civitatis.com/es/villa-carlos-paz/,Civitatis,2026-01-09 15:14
CLP,Argentina,Villa Carlos Paz,Tour privado por Villa Carlos Paz,"131.162,35 CL$",Sin valorar,2 viajeros,https://www.civitatis.com/es/villa-carlos-paz/,Civitatis,2026-01-09 15:14
CLP,Argentina,Villa Carlos Paz,Excursión privada desde Villa Carlos Paz,"42.770.332,68 CL$",Sin valorar,,https://www.civitatis.com/es/villa-carlos-paz/,Civitatis,2026-01-09 15:14
CLP,Argentina,Villa Carlos Paz,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/villa-carlos-paz/,Civitatis,2026-01-09 15:14
CLP,Argentina,Mina Clavero,Ruta privada de trekking por Los Gigantes,"253.951,22 CL$",Sin valorar,,https://www.civitatis.com/es/mina-clavero/,Civitatis,2026-01-09 15:14
CLP,Argentina,Mina Clavero,Trekking por la senda 16 del Valle de Los Lisos + Barranquismo,"57.027,11 CL$",Sin valorar,,https://www.civitatis.com/es/mina-clavero/,Civitatis,2026-01-09 15:14
CLP,Argentina,Mina Clavero,Trekking y espeleología en Los Gigantes,"85.540,66 CL$",Sin valorar,,https://www.civitatis.com/es/mina-clavero/,Civitatis,2026-01-09 15:14
CLP,Argentina,Mina Clavero,Trekking por la senda 1 del Valle de los Lisos + Barranquismo y Boia Cross,"57.027,11 CL$",Sin valorar,,https://www.civitatis.com/es/mina-clavero/,Civitatis,2026-01-09 15:14
CLP,Argentina,Mina Clavero,Trekking por Los Gigantes y río subterráneo del valle del Lolu,"52.274,85 CL$",Sin valorar,9 viajeros,https://www.civitatis.com/es/mina-clavero/,Civitatis,2026-01-09 15:14
CLP,Argentina,Mina Clavero,Trekking por el macizo de Los Gigantes,"52.274,85 CL$",Sin valorar,1 viajero,https://www.civitatis.com/es/mina-clavero/,Civitatis,2026-01-09 15:14
CLP,Argentina,Mina Clavero,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/mina-clavero/,Civitatis,2026-01-09 15:14
CLP,Argentina,Sierra de la Ventana,Observación de estrellas en Sierra de la Ventana,"103.912,18 CL$",Sin valorar,1 viajero,https://www.civitatis.com/es/sierra-de-la-ventana/,Civitatis,2026-01-09 15:14
CLP,Argentina,Sierra de la Ventana,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/sierra-de-la-ventana/,Civitatis,2026-01-09 15:14
CLP,Argentina,Maipú ,Tour por la zona vitivinícola de Maipú,"30.783,98 CL$",14 opiniones,182 viajeros,https://www.civitatis.com/es/maipu/,Civitatis,2026-01-09 15:15
CLP,Argentina,Maipú ,Tour por el sur de la zona vitivinícola de Luján de Cuyo,"30.783,98 CL$",21 opiniones,371 viajeros,https://www.civitatis.com/es/maipu/,Civitatis,2026-01-09 15:15
CLP,Argentina,Maipú ,Tour por el norte de la zona vitivinícola del Valle de Uco,"44.682,24 CL$",12 opiniones,192 viajeros,https://www.civitatis.com/es/maipu/,Civitatis,2026-01-09 15:15
CLP,Argentina,Maipú ,Tour por la zona vitivinícola del Camino del Vino El Sol,"30.783,98 CL$",9 opiniones,171 viajeros,https://www.civitatis.com/es/maipu/,Civitatis,2026-01-09 15:15
CLP,Argentina,Maipú ,Tour del Malbec por la zona vitivinícola de Luján de Cuyo,"30.783,98 CL$",15 opiniones,262 viajeros,https://www.civitatis.com/es/maipu/,Civitatis,2026-01-09 15:15
CLP,Argentina,Maipú ,Tour por el sur de la zona vitivinícola del Valle de Uco,"44.682,24 CL$",10 opiniones,188 viajeros,https://www.civitatis.com/es/maipu/,Civitatis,2026-01-09 15:15
CLP,Argentina,Maipú ,Tour por el Camino del Vino de las Grandes Leyendas del Maipú,"30.783,98 CL$",1 opinión,16 viajeros,https://www.civitatis.com/es/maipu/,Civitatis,2026-01-09 15:15
CLP,Argentina,Maipú ,Tour por la zona vitivinícola del Camino del Vino El Cepillo,"34.291,02 CL$",1 opinión,9 viajeros,https://www.civitatis.com/es/maipu/,Civitatis,2026-01-09 15:15
CLP,Argentina,Maipú ,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/maipu/,Civitatis,2026-01-09 15:15
CLP,Argentina,Maipú ,Tour de viñedos y bodegas,"33.265,81 CL$",947 opiniones,10.774 viajeros,https://www.civitatis.com/es/maipu/,Civitatis,2026-01-09 15:15
CLP,Argentina,Maipú ,Excursión de alta montaña por los Andes,"60.828,91 CL$",977 opiniones,14.776 viajeros,https://www.civitatis.com/es/maipu/,Civitatis,2026-01-09 15:15
CLP,Argentina,Maipú ,Excursión al Cañón del Atuel y San Rafael,"73.184,79 CL$",339 opiniones,3.170 viajeros,https://www.civitatis.com/es/maipu/,Civitatis,2026-01-09 15:15
CLP,Argentina,Maipú ,Excursión a Potrerillos y Cacheuta,"38.018,07 CL$",230 opiniones,2.376 viajeros,https://www.civitatis.com/es/maipu/,Civitatis,2026-01-09 15:15
CLP,Argentina,Maipú ,Free tour por Mendoza,¡Gratis!,429 opiniones,15.462 viajeros,https://www.civitatis.com/es/maipu/,Civitatis,2026-01-09 15:15
CLP,Argentina,Maipú ,Tour por Mendoza y el Cerro de la Gloria,"21.860,39 CL$",129 opiniones,2.250 viajeros,https://www.civitatis.com/es/maipu/,Civitatis,2026-01-09 15:15
CLP,Argentina,Maipú ,Excursión al Parque Termal de Cacheuta,"34.216,26 CL$",264 opiniones,3.278 viajeros,https://www.civitatis.com/es/maipu/,Civitatis,2026-01-09 15:15
CLP,Argentina,Maipú ,Excursión al Parque Provincial del Aconcagua,"171.480,52 CL$",10 opiniones,83 viajeros,https://www.civitatis.com/es/maipu/,Civitatis,2026-01-09 15:15
CLP,Argentina,Maipú ,Excursión de alta montaña por los Andes en grupo reducido,"171.081,33 CL$",Sin valorar,8 viajeros,https://www.civitatis.com/es/maipu/,Civitatis,2026-01-09 15:15
CLP,Argentina,Maipú ,Excursión a la Reserva Villavicencio,"35.166,71 CL$",83 opiniones,777 viajeros,https://www.civitatis.com/es/maipu/,Civitatis,2026-01-09 15:15
CLP,Argentina,Maipú ,Atardecer y cena en la Bodega Andeluna,"120.148,46 CL$",Novedad,8 viajeros,https://www.civitatis.com/es/maipu/,Civitatis,2026-01-09 15:15
CLP,Argentina,Termas de Río Hondo,Excursión a Tafí del Valle,"48.708,83 CL$",7 opiniones,61 viajeros,https://www.civitatis.com/es/termas-de-rio-hondo/,Civitatis,2026-01-09 15:15
CLP,Argentina,Termas de Río Hondo,Tour por Termas de Río Hondo,"16.236,27 CL$",3 opiniones,38 viajeros,https://www.civitatis.com/es/termas-de-rio-hondo/,Civitatis,2026-01-09 15:15
CLP,Argentina,Termas de Río Hondo,Excursión a San Miguel de Tucumán,"25.978,04 CL$",9 opiniones,32 viajeros,https://www.civitatis.com/es/termas-de-rio-hondo/,Civitatis,2026-01-09 15:15
CLP,Argentina,Termas de Río Hondo,Tour por los cerros de Tucumán,"48.708,83 CL$",Sin valorar,10 viajeros,https://www.civitatis.com/es/termas-de-rio-hondo/,Civitatis,2026-01-09 15:15
CLP,Argentina,Termas de Río Hondo,Excursión a Santiago del Estero,"25.978,04 CL$",2 opiniones,7 viajeros,https://www.civitatis.com/es/termas-de-rio-hondo/,Civitatis,2026-01-09 15:15
CLP,Argentina,Termas de Río Hondo,Excursión a Cafayate,"77.934,14 CL$",Sin valorar,,https://www.civitatis.com/es/termas-de-rio-hondo/,Civitatis,2026-01-09 15:15
CLP,Argentina,Termas de Río Hondo,Excursión a Catamarca,"61.697,86 CL$",Sin valorar,16 viajeros,https://www.civitatis.com/es/termas-de-rio-hondo/,Civitatis,2026-01-09 15:15
CLP,Argentina,Termas de Río Hondo,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/termas-de-rio-hondo/,Civitatis,2026-01-09 15:15
CLP,Argentina,Villa Unión,Excursión a la Laguna Brava,"92.669,05 CL$",12 opiniones,104 viajeros,https://www.civitatis.com/es/villa-union/,Civitatis,2026-01-09 15:15
CLP,Argentina,Villa Unión,Excursión a la Cuesta de Miranda y Aicuña,"68.907,75 CL$",Sin valorar,22 viajeros,https://www.civitatis.com/es/villa-union/,Civitatis,2026-01-09 15:15
CLP,Argentina,Villa Unión,Trekking por el Cañón de Talampaya o la Quebrada Don Eduardo,"72.709,56 CL$",Sin valorar,18 viajeros,https://www.civitatis.com/es/villa-union/,Civitatis,2026-01-09 15:15
CLP,Argentina,Villa Unión,Excursión al cráter Corona del Inca,"187.714,23 CL$",1 opinión,13 viajeros,https://www.civitatis.com/es/villa-union/,Civitatis,2026-01-09 15:15
CLP,Argentina,Villa Unión,Excursión a la Cuesta de Miranda y Mina La Mexicana,"136.865,06 CL$",Sin valorar,4 viajeros,https://www.civitatis.com/es/villa-union/,Civitatis,2026-01-09 15:15
CLP,Argentina,Villa Unión,Excursión al Vallecito Encantado,"60.828,91 CL$",2 opiniones,4 viajeros,https://www.civitatis.com/es/villa-union/,Civitatis,2026-01-09 15:15
CLP,Argentina,Villa Unión,Tour en 4x4 o a caballo por el Cañón Anchumbil,"60.828,91 CL$",Sin valorar,2 viajeros,https://www.civitatis.com/es/villa-union/,Civitatis,2026-01-09 15:15
CLP,Argentina,Villa Unión,Excursión a los parques de Talampaya e Ischigualasto,"110.490,02 CL$",Sin valorar,52 viajeros,https://www.civitatis.com/es/villa-union/,Civitatis,2026-01-09 15:15
CLP,Argentina,Villa Unión,Excursión a Chilecito,"92.669,05 CL$",1 opinión,6 viajeros,https://www.civitatis.com/es/villa-union/,Civitatis,2026-01-09 15:15
CLP,Argentina,Villa Unión,Excursión al Cañón del Triásico,"65.581,17 CL$",Sin valorar,,https://www.civitatis.com/es/villa-union/,Civitatis,2026-01-09 15:15
CLP,Argentina,Villa Unión,Tour nocturno por el Parque Nacional de Talampaya,"92.669,05 CL$",Sin valorar,36 viajeros,https://www.civitatis.com/es/villa-union/,Civitatis,2026-01-09 15:15
CLP,Argentina,Villa Unión,Trekking por la Ciudad Perdida o el Cañón Arcoíris,"68.907,75 CL$",Sin valorar,27 viajeros,https://www.civitatis.com/es/villa-union/,Civitatis,2026-01-09 15:15
CLP,Argentina,Villa Unión,Excursión a la Quebrada del Yeso,"144.943,90 CL$",Sin valorar,1 viajero,https://www.civitatis.com/es/villa-union/,Civitatis,2026-01-09 15:15
CLP,Argentina,Villa Unión,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/villa-union/,Civitatis,2026-01-09 15:15
CLP,Argentina,Resistencia ,Visita a la estancia San Rafael,"39.053,64 CL$",1 opinión,3 viajeros,https://www.civitatis.com/es/resistencia/,Civitatis,2026-01-09 15:15
CLP,Argentina,Resistencia ,Paseo a caballo por la estancia San Rafael,"11.586,20 CL$",Sin valorar,3 viajeros,https://www.civitatis.com/es/resistencia/,Civitatis,2026-01-09 15:15
CLP,Argentina,Resistencia ,Avistamiento de aves en la estancia San Rafael,"11.586,20 CL$",Sin valorar,,https://www.civitatis.com/es/resistencia/,Civitatis,2026-01-09 15:15
CLP,Argentina,Resistencia ,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/resistencia/,Civitatis,2026-01-09 15:15
CLP,Argentina,Neuquén,Excursión a Villa El Chocón + Museo Paleontológico,"57.027,11 CL$",8 opiniones,91 viajeros,https://www.civitatis.com/es/neuquen/,Civitatis,2026-01-09 15:15
CLP,Argentina,Neuquén,Tour panorámico por Neuquén,"35.641,94 CL$",1 opinión,2 viajeros,https://www.civitatis.com/es/neuquen/,Civitatis,2026-01-09 15:15
CLP,Argentina,Neuquén,Excursión a Vaca Muerta,"55.126,20 CL$",Sin valorar,13 viajeros,https://www.civitatis.com/es/neuquen/,Civitatis,2026-01-09 15:15
CLP,Argentina,Neuquén,Tour por el valle del río Negro + Ecoparque Bubalcó,"71.283,88 CL$",1 opinión,5 viajeros,https://www.civitatis.com/es/neuquen/,Civitatis,2026-01-09 15:15
CLP,Argentina,Neuquén,Tour nocturno por Neuquén,"35.641,94 CL$",Sin valorar,11 viajeros,https://www.civitatis.com/es/neuquen/,Civitatis,2026-01-09 15:15
CLP,Argentina,Neuquén,Tour por las bodegas de Neuquén,"59.403,23 CL$",4 opiniones,49 viajeros,https://www.civitatis.com/es/neuquen/,Civitatis,2026-01-09 15:15
CLP,Argentina,Neuquén,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/neuquen/,Civitatis,2026-01-09 15:15
CLP,Argentina,San Fernando,Paseo privado en helicóptero por Buenos Aires,"313.078,83 CL$",3 opiniones,59 viajeros,https://www.civitatis.com/es/san-fernando-argentina/,Civitatis,2026-01-09 15:15
CLP,Argentina,San Fernando,Excursión privada en helicóptero a la isla Martín García,"1.062.262,99 CL$",Sin valorar,6 viajeros,https://www.civitatis.com/es/san-fernando-argentina/,Civitatis,2026-01-09 15:15
CLP,Argentina,San Fernando,Excursión privada en helicóptero al Delta del Tigre,"603.822,05 CL$",Sin valorar,5 viajeros,https://www.civitatis.com/es/san-fernando-argentina/,Civitatis,2026-01-09 15:15
CLP,Argentina,San Fernando,Paseo privado en velero por los ríos Tigre y de la Plata,"142.567,77 CL$",Sin valorar,4 viajeros,https://www.civitatis.com/es/san-fernando-argentina/,Civitatis,2026-01-09 15:15
CLP,Argentina,San Fernando,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/san-fernando-argentina/,Civitatis,2026-01-09 15:15
CLP,Argentina,San Fernando,Excursión a la isla El Descanso,"49.423,49 CL$",2 opiniones,28 viajeros,https://www.civitatis.com/es/san-fernando-argentina/,Civitatis,2026-01-09 15:15
CLP,Argentina,San Fernando,"Catamarán por los ríos Tigre, Luján y Sarmiento","19.009,03 CL$",8 opiniones,221 viajeros,https://www.civitatis.com/es/san-fernando-argentina/,Civitatis,2026-01-09 15:15
CLP,Argentina,San Fernando,Excursión al Recreo El Alcázar en barco,"29.178,87 CL$",Sin valorar,17 viajeros,https://www.civitatis.com/es/san-fernando-argentina/,Civitatis,2026-01-09 15:15
CLP,Argentina,San Fernando,Excursión a la reserva Viva El Delta,"47.522,59 CL$",Sin valorar,4 viajeros,https://www.civitatis.com/es/san-fernando-argentina/,Civitatis,2026-01-09 15:15
CLP,Argentina,San Fernando,Catamarán por los 6 ríos del delta del Paraná,"23.761,29 CL$",7 opiniones,93 viajeros,https://www.civitatis.com/es/san-fernando-argentina/,Civitatis,2026-01-09 15:15
CLP,Argentina,San Fernando,Free tour por Tigre,¡Gratis!,47 opiniones,827 viajeros,https://www.civitatis.com/es/san-fernando-argentina/,Civitatis,2026-01-09 15:15
CLP,Argentina,San Fernando,Paseo en barco por el delta del Paraná,"19.009,03 CL$",22 opiniones,272 viajeros,https://www.civitatis.com/es/san-fernando-argentina/,Civitatis,2026-01-09 15:15
CLP,Argentina,San Fernando,Paseo en barco por el Río de la Plata,"38.018,07 CL$",6 opiniones,64 viajeros,https://www.civitatis.com/es/san-fernando-argentina/,Civitatis,2026-01-09 15:15
CLP,Argentina,San Fernando,Free tour por San Isidro,¡Gratis!,Novedad,,https://www.civitatis.com/es/san-fernando-argentina/,Civitatis,2026-01-09 15:15
CLP,Argentina,San Fernando,Paseo en velero por el Delta del Tigre,"67.719,69 CL$",Sin valorar,,https://www.civitatis.com/es/san-fernando-argentina/,Civitatis,2026-01-09 15:15
CLP,Argentina,San Fernando,Excursión a la isla Martín García en barco,"63.395,13 CL$",31 opiniones,238 viajeros,https://www.civitatis.com/es/san-fernando-argentina/,Civitatis,2026-01-09 15:15
CLP,Argentina,San Fernando,Paseo privado en lancha por el Delta del Tigre,"48.708,83 CL$",Sin valorar,2 viajeros,https://www.civitatis.com/es/san-fernando-argentina/,Civitatis,2026-01-09 15:15
CLP,Argentina,San Clemente Del Tuyú,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/san-clemente-del-tuyu/,Civitatis,2026-01-09 15:15
CLP,Argentina,Campana,Visita a la bodega Gamboa,"80.788,40 CL$",8 opiniones,184 viajeros,https://www.civitatis.com/es/campana/,Civitatis,2026-01-09 15:16
CLP,Argentina,Campana,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/campana/,Civitatis,2026-01-09 15:16
CLP,Argentina,Vaqueros,Paseo a caballo por Vaqueros,"95.045,18 CL$",Sin valorar,4 viajeros,https://www.civitatis.com/es/vaqueros/,Civitatis,2026-01-09 15:16
