destino,actividad,precio,descripcion
Bogotá,Excursión a la Laguna de Guatavita y Catedral de Sal de Zipaquirá desde Bogotá.,$300.000,"Conoce la Laguna de Guatavita y la Catedral de Sal de Zipaquirá en esta excursión de 1 día saliendo desde la ciudad de Bogotá. En la Laguna de Guatavita conocerás un poco de la cultura precolombina con la historia de la Leyenda del Dorado y podrás disfrutar del hermoso paisaje natural que ofrece el lugar. En el recorrido por la Catedral de Sal conocerás la primera maravilla colombiana considerada como el único templo subterráneo del mundo a 180 metros bajo tierra . Un lugar que es considerado además, como patrimonio cultural y religioso. Los principales atractivos y lugares que descubrirás durante esta excursión son: Visita a la Laguna de Guatavita. Entradas a la Catedral de Sal. Esculturas de Sal. Esculturas en Mármol. ¿Estás listo(a) para conocer dos de los principales destinos turísticos colombianos? Si es así, reserva tu cupo con nosotros y acompáñanos en esta divertida aventura. Precios y Descuentos Si reservas para 1 personas el costo por persona será de COP $660.000. Si reservas para 2 personas el costo por persona será de COP $400.000. Si reservas para 3 personas el costo por persona será de COP $350.000. Si reservas para 4 o más personas el costo por persona será de COP $300.000. Estos descuento se aplicará de manera automática una vez elijas la fecha, selecciones el número de personas y hagas click en el botón “RESERVAR”."
Santa Marta,Tour de 4 días a Ciudad Perdida desde Santa Marta,$1.860.000,"Atrévete a conocer el paraíso terrenal “ Ciudad Perdida” en este tour de 4 días saliendo desde Santa Marta. Durante esta excursión, emprenderás un camino inigualable rodeado de fantásticos paisajes y descubrirás una deslumbrante diversidad de fauna y flora en un lugar único en el mundo. El reto que tendrás que enfrentar, será cuidar, conservar y respetar este sagrado lugar. En esta experiencia, estarás acompañado por guías locales quienes te contarán detalles e historias de los lugares que visitarás. ¿Qué esperas para conocer Ciudad Perdida? Reserva tu cupo con nosotros ya. Precios 2026. El precio por persona es de COP $1.860.000."
Santa Marta,Tour de 5 días a Ciudad Perdida desde Santa Marta,$2.150.000,"Atrévete a conocer el paraíso terrenal “ Ciudad Perdida” en este tour de 5 días saliendo desde Santa Marta. Durante esta excursión, emprenderás un camino inigualable rodeado de fantásticos paisajes y descubrirás una deslumbrante diversidad de fauna y flora en un lugar único en el mundo. El reto que tendrás que enfrentar, será cuidar, conservar y respetar este sagrado lugar. En esta experiencia, estarás acompañado por guías locales quienes te contarán detalles e historias de los lugares que visitarás. ¿Qué esperas para conocer Ciudad Perdida? Reserva tu cupo con nosotros ya. Precios 2026. El precio por persona es de COP $2.150.000."
Santa Marta,Excursión Marítima al Parque Tayrona: Bahía Concha,$180.000,"Descubre Bahía Concha , una de las playas del Parque Tayrona, con este Tour de 1 día saliendo desde Santa Marta. El Parque Tayrona es uno de los Parques Naturales mas importantes de Colombia y una joya natural de Sudamérica. En este tour visitarás Bahía Concha a bordo de una embarcación del emblemático Katamaran Tayrona. Esta actividad es ideal para quienes quieran disfrutar de vistas panorámicas espectaculares y conocer en una de las playas más impresionantes del Parque Tayrona. Además, contarás con la compañía de un guía certificado que te permitirá explorar las maravillas que el parque tiene para ofrecerte. Precios El precio para adultos mayores es de $180.000 pesos colombianos. El precio para niños menores de 5 años es de $10.000 pesos colombianos."
Santa Marta,Excursión Terrestre al Parque Tayrona: Playa Cristal,$161.000,"¿Te imaginas sumergirte en las aguas cristalinas de una de las playas más hermosas de Colombia? ¡Prepárate para vivir una aventura sin igual en Playa Cristal! Déjate cautivar por la magia del Parque Tayrona mientras disfrutas de una emocionante excursión terrestre . Prepárate para sumergirte en aguas cristalinas que parecen salidas de un sueño. En Playa Cristal, serás testigo de paisajes increíbles que te transportarán a un mundo de tranquilidad y asombro mientras caminas por la arena blanca y suave disfrutando de la brisa cálida del Caribe Colombiano. Si deseas disfrutar de un emocionante recorrido por las bahías de Santa Marta y el Parque Tayrona, entonces esta actividad es ideal para ti. No esperes más y reserva está actividad ahora mismo. Precios El precio para mayores de 5 años es de $161.000 pesos colombianos. El precio para niños menores de 5 años es de $10.000 pesos colombianos. Importante Para la programación de este tour, el pasajero debe estar atento a la llamada el día anterior de la toma del servicio, en horario nocturno, para confirmación de la hora de recogida."
Santa Marta,Tour Entrada Centro de Vida Marina (Oceanario) y Transporte a Playa Blanca Santa Marta,$100.000,"Vive una aventura única en el Oceanario Santa Marta (antiguo Acuario El Rodadero) con transporte incluido. Explora un emocionante Túnel Submarino de 26 metros y descubre más de 800 especies marinas mientras te empapas de historia marítima y cultura Tayrona. Reserva tu entrada anticipadamente y disfruta del Caribe colombiano en familia, podrás disfrutar de emocionantes exhibiciones de delfines a las 10:30 am, 12:30 pm, 14:30 o 15:30. Adicionalmente tendrás la oportunidad de conocer una de las playas más visitadas de Santa Marta, Playa Blanca. Olvídate de las largas filas de entrada al reservar tu entrada al Oceanario Santa Marta con anticipación. El Oceanario Santa Marta está abierto de lunes a domingo, de 9:00 a.m. a 5:00 p.m. Precios El precio por adulto mayor a 5 años es de $100.000 pesos colombianos. El precio por niño menor de 5 años es de $65 .000 pesos colombianos. Incluye Transporte ida y regreso. Seguro de viajes. Tiquete de ingreso Centro de Vida Marina (Oceanario)."
Santa Marta,Excursión Oceanario (Centro de Vida Marina) y Playa Blanca Santa Marta – Día Completo con Almuerzo,$144.000,"Vive una aventura única en el Oceanario Santa Marta (antiguo Acuario El Rodadero) con transporte y almuerzo incluido. Explora un emocionante Túnel Submarino de 26 metros y descubre más de 800 especies marinas mientras te empapas de historia marítima y cultura Tayrona. Podrás disfrutar de la exhibición de delfines a las 10:30 am, 12:30 pm, 14:30 o 15:30. Además, tendrás la oportunidad de visitar Playa Blanca , una de las más populares de Santa Marta, y degustar un delicioso almuerzo típico frente al mar. El Oceanario Santa Marta abre sus puertas de lunes a domingo, de 9:00 a.m. a 5:00 p.m. El transporte parte cada 30 minutos , desde las 9:00 a.m. hasta las 3:00 p.m. , hora del último regreso. Precios El precio por persona para adultos mayores a 5 años es de $144.000 pesos colombianos. El precio por persona para niños menores a 5 años que midan entre 0 a 80cm, el valor es de $10.000 pesos colombianos."
Laguna de Guatavita,Excursión Privada de 1 día a la Laguna de Guatavita desde Bogotá.,$132.000,"Conoce la Laguna de Guatavita en esta excursión de 1 día saliendo desde la ciudad de Bogotá. Durante el recorrido visitarás Guatavita; una laguna ubicada a 3.100 msnm la cual es famosa por ser una de las más importantes de la cultura precolombina ya que en ella se desarrollaba la conocida Leyenda del Dorado. Además, podrás disfrutar de una espectacular vista que se alcanza desde uno de sus miradores en donde estarás rodeado(a) de montañas y verdes; el lugar ideal para respirar aire puro. Esta es tu oportunidad para conocer un poco sobre la cultura precolombina y disfrutar de un hermoso espectáculo de la naturaleza. Precios y Descuentos Si reservas para 1 personas el costo por persona será de COP $330.000. Si reservas para 2 personas el costo por persona será de COP $190.000. Si reservas para 3 personas el costo por persona será de COP $155.000 Si reservas para 4 o más personas el costo por persona será de COP $132.000 Estos descuento se aplicará de manera automática una vez elijas la fecha, selecciones el número de personas y hagas click en el botón “RESERVAR”."
Laguna de Guatavita,Excursión Grupal de 1 día a la Laguna de Guatavita desde Bogotá.,$93.000,"Conoce la Laguna de Guatavita en esta excursión grupal de 1 día saliendo desde la ciudad de Bogotá. Durante el recorrido visitarás Guatavita; una laguna ubicada a 3.100 msnm la cual es famosa por ser una de las más importantes de la cultura precolombina ya que en ella se desarrollaba la conocida Leyenda del Dorado. Además, podrás disfrutar de una espectacular vista que se alcanza desde uno de sus miradores en donde estarás rodeado(a) de montañas y verdes; el lugar ideal para respirar aire puro. Esta es tu oportunidad para conocer un poco sobre la cultura precolombina y disfrutar de un hermoso espectáculo de la naturaleza. Precios y Descuentos El precio por persona es de COP $93.000."
Laguna de Guatavita,Excursión a la Laguna de Guatavita y Catedral de Sal de Zipaquirá desde Bogotá.,$300.000,"Conoce la Laguna de Guatavita y la Catedral de Sal de Zipaquirá en esta excursión de 1 día saliendo desde la ciudad de Bogotá. En la Laguna de Guatavita conocerás un poco de la cultura precolombina con la historia de la Leyenda del Dorado y podrás disfrutar del hermoso paisaje natural que ofrece el lugar. En el recorrido por la Catedral de Sal conocerás la primera maravilla colombiana considerada como el único templo subterráneo del mundo a 180 metros bajo tierra . Un lugar que es considerado además, como patrimonio cultural y religioso. Los principales atractivos y lugares que descubrirás durante esta excursión son: Visita a la Laguna de Guatavita. Entradas a la Catedral de Sal. Esculturas de Sal. Esculturas en Mármol. ¿Estás listo(a) para conocer dos de los principales destinos turísticos colombianos? Si es así, reserva tu cupo con nosotros y acompáñanos en esta divertida aventura. Precios y Descuentos Si reservas para 1 personas el costo por persona será de COP $660.000. Si reservas para 2 personas el costo por persona será de COP $400.000. Si reservas para 3 personas el costo por persona será de COP $350.000. Si reservas para 4 o más personas el costo por persona será de COP $300.000. Estos descuento se aplicará de manera automática una vez elijas la fecha, selecciones el número de personas y hagas click en el botón “RESERVAR”."
Laguna de Guatavita,Excursión privada de 1 día a la Laguna de Guatavita y Mina de Sal de Nemocón desde Bogotá.,$430.000,"Conoce la Laguna de Guatavita y la Mina de Sal de Nemocón en esta excursión de un día saliendo desde la ciudad de Bogotá. En la Laguna de Guatavita conocerás un poco de la cultura precolombina con la historia de la Leyenda del Dorado y podrás disfrutar del hermoso paisaje que ofrece el lugar. En la Mina de Sal de Nemocón tendrás la posibilidad de recorrer 1.600 metros por túneles que se encuentran 80 metros bajo tierra aproximadamente. Asimismo, conocerás la Cascada de Sal y el Poso de los Deseos. Los principales atractivos de la excursión son: Recorrido por la Laguna de Guatavita. Historia de la Leyenda del Dorado. Visita a la Mina de Sal de Nemocón. Cascada de Sal. Manantial o Poso de los Deseos. Espejos de Salmuera. Precios y Descuentos El precio por persona es de $430.000"
