destino,pais,actividad,precio,moneda,rating,viajeros,operador,email,telefono,direccion,url_actividad,fecha_scan
Heredia,Costa Rica,Tour de bares por San José,"39.305,59 CL$",CLP,12 opiniones,128 viajeros,San José City Striders,sanjosecitystriders@gmail.com,+50671912128,"Ronald Amaral Sanchez Salas | Barrio Luja´n 125 sur del PANI altos del Salón de Belleza Elieth, San José, Costa Rica",https://www.civitatis.com/es/san-jose/tour-bares-san-jose/,2026-02-01
Tárcoles,Costa Rica,Safari de cocodrilos en la selva tropical,"36.563,34 CL$",CLP,2 opiniones,58 viajeros,Jungle Crocodile Safari,info@junglecrocodilesafari.com,89935348,"Inversiones Turisticas de Centroamerica S.A. | 2 km al Norte, Camino a Playa Azul, Oficinas de Jungle Crocodile Safari, a mano derecha, Portón de Color Verde, Tárcoles, Costa Rica",https://www.civitatis.com/es/tarcoles/safari-cocodrilos-selva-tropical/,2026-02-01
Tárcoles,Costa Rica,Senderismo por el Parque Nacional Carara,"45.704,17 CL$",CLP,Sin valorar,,G&r Adventures,adventuresgyr@gmail.com,86598823,"Geovanna Pizarro Lopez | Riojalandia 1 Casa 360, Puntarenas, Costa Rica",https://www.civitatis.com/es/tarcoles/senderismo-parque-nacional-carara/,2026-02-01
Tárcoles,Costa Rica,Seguro de viaje Civitatis,"19.991,07 CL$",CLP,2.903 opiniones,95.832 viajeros,Iati,paz@iatiseguros.com,+34 932014943,"Iati Calzado Correduria de Seguros | C/ Guitard, 43, 4º 2ª, Barcelona, España",https://www.civitatis.com/es/seguro-viaje/,2026-02-01
Tárcoles,Costa Rica,Excursión al Parque Nacional Manuel Antonio,"122.916,81 CL$",CLP,3 opiniones,76 viajeros,Tucanes Tours,justin@tucanestours.com,+506 27770775,"Inversiones Majuchris S.A. | 800m N y 200m O del Hotel Pacific Paradise, Quepos, Costa Rica",https://www.civitatis.com/es/jaco/excursion-parque-manuel-antonio/,2026-02-01
Tárcoles,Costa Rica,Excursión a Isla Tortuga,"127.971,69 CL$",CLP,7 opiniones,111 viajeros,Bay Island Cruises,directoracomercial@bayislandcruises.com,22353536,"Comercializadora Bay Island Cruises SRL | San José, Tibás, San José, Costa Rica",https://www.civitatis.com/es/jaco/excursion-isla-tortuga/,2026-02-01
Tárcoles,Costa Rica,Vuelo en paramotor por la bahía de Jacó,"173.675,87 CL$",CLP,Sin valorar,4 viajeros,Katto Sky Tours Jaco,info@costaricaparapente.com,+506 8345 5703,"BEX PARAGLIDING TANDEM FLIGHTS | CALLE LA NACION 69, CONTIGUO AL SUPER ANDI, Jacó, Costa Rica",https://www.civitatis.com/es/jaco/vuelo-paramotor-playa-esterillos/,2026-02-01
Tárcoles,Costa Rica,Tour en kayak por Isla Damas,"122.916,81 CL$",CLP,Sin valorar,4 viajeros,Tucanes Tours,justin@tucanestours.com,+506 27770775,"Inversiones Majuchris S.A. | 800m N y 200m O del Hotel Pacific Paradise, Quepos, Costa Rica",https://www.civitatis.com/es/jaco/tour-kayak-isla-damas/,2026-02-01
Tárcoles,Costa Rica,Paseo en barco por Isla Damas,"122.916,81 CL$",CLP,Sin valorar,6 viajeros,Tucanes Tours,justin@tucanestours.com,+506 27770775,"Inversiones Majuchris S.A. | 800m N y 200m O del Hotel Pacific Paradise, Quepos, Costa Rica",https://www.civitatis.com/es/jaco/paseo-barco-isla-damas/,2026-02-01
Tárcoles,Costa Rica,Vuelo en parapente por Jacó,"141.682,94 CL$",CLP,1 opinión,5 viajeros,Katto Sky Tours Jaco,info@costaricaparapente.com,+506 8345 5703,"BEX PARAGLIDING TANDEM FLIGHTS | CALLE LA NACION 69, CONTIGUO AL SUPER ANDI, Jacó, Costa Rica",https://www.civitatis.com/es/jaco/vuelo-parapente-jaco/,2026-02-01
Tárcoles,Costa Rica,Excursión al Parque Nacional de Carara,"98.126,86 CL$",CLP,Sin valorar,2 viajeros,Tucanes Tours,justin@tucanestours.com,+506 27770775,"Inversiones Majuchris S.A. | 800m N y 200m O del Hotel Pacific Paradise, Quepos, Costa Rica",https://www.civitatis.com/es/jaco/excursion-parque-nacional-carara/,2026-02-01
Tárcoles,Costa Rica,Paseo a caballo por la selva tropical,"104.671,70 CL$",CLP,Sin valorar,2 viajeros,Tucanes Tours,justin@tucanestours.com,+506 27770775,"Inversiones Majuchris S.A. | 800m N y 200m O del Hotel Pacific Paradise, Quepos, Costa Rica",https://www.civitatis.com/es/jaco/paseo-caballo-selva-tropical/,2026-02-01
Tárcoles,Costa Rica,Entrada al Parque de Aventuras Rainforest Pacific,"60.941,94 CL$",CLP,Sin valorar,3 viajeros,Rainforest Adventure,jdaniel@rainforestadventure.com,+305 890 5914,"ELITE SHORE EXCURSIONS LDT | Intershore Chambers, Road Town, Tortola, BVI, Tortola, Reino Unido",https://www.civitatis.com/es/jaco/entrada-parque-aventuras-rainforest-pacific/,2026-02-01
Tárcoles,Costa Rica,Rafting en el río Savegre,"151.838,41 CL$",CLP,Sin valorar,7 viajeros,Tucanes Tours,justin@tucanestours.com,+506 27770775,"Inversiones Majuchris S.A. | 800m N y 200m O del Hotel Pacific Paradise, Quepos, Costa Rica",https://www.civitatis.com/es/jaco/rafting-rio-savegre/,2026-02-01
Tárcoles,Costa Rica,Tirolina sobre la selva tropical,"89.863,55 CL$",CLP,Sin valorar,9 viajeros,Tucanes Tours,justin@tucanestours.com,+506 27770775,"Inversiones Majuchris S.A. | 800m N y 200m O del Hotel Pacific Paradise, Quepos, Costa Rica",https://www.civitatis.com/es/jaco/tirolina-selva-tropical/,2026-02-01
Nosara,Costa Rica,Paseo en barco por Nosara,"114.260,44 CL$",CLP,Sin valorar,,Pacific Dream,jurispeca9@gmail.com,+50686270139,"Catamaran Experience PD SRL | 300 metros este de la soda Pérez Ferco barco quebrado, Nosara, Costa Rica",https://www.civitatis.com/es/nosara/paseo-barco-nosara/,2026-02-01
Nosara,Costa Rica,Seguro de viaje Civitatis,"19.991,07 CL$",CLP,2.903 opiniones,95.832 viajeros,Iati,paz@iatiseguros.com,+34 932014943,"Iati Calzado Correduria de Seguros | C/ Guitard, 43, 4º 2ª, Barcelona, España",https://www.civitatis.com/es/seguro-viaje/,2026-02-01
Turrialba,Costa Rica,Rafting en el río Pacuare,"86.837,93 CL$",CLP,Sin valorar,26 viajeros,Ecoaventuras,info.ecoaventuras.cr@gmail.com,88683938,"Marco Tulio mendez Aguero | Turrialba, LIBERIA, Costa Rica",https://www.civitatis.com/es/turrialba/rafting-rio-pacuare/,2026-02-01
Turrialba,Costa Rica,Rápel en el cañón El Silencio,"91.179,83 CL$",CLP,1 opinión,3 viajeros,Pure Canyoning Costa Rica,purecanyoningcr@gmail.com,86366211,"Enrique Fabian Salazar Diaz | Barrio Jorge Debravo, Turrialba, Cartago., Turrialba, Costa Rica",https://www.civitatis.com/es/turrialba/rapel-canon-silencio/,2026-02-01
Turrialba,Costa Rica,Seguro de viaje Civitatis,"19.991,07 CL$",CLP,2.903 opiniones,95.832 viajeros,Iati,paz@iatiseguros.com,+34 932014943,"Iati Calzado Correduria de Seguros | C/ Guitard, 43, 4º 2ª, Barcelona, España",https://www.civitatis.com/es/seguro-viaje/,2026-02-01
Puerto Viejo de Talamanca,Costa Rica,Tirolina en Limón,"62.157,68 CL$",CLP,4 opiniones,14 viajeros,Nativo Adventures,info@nativo.cr,+506 88104297,"CAPITALES ECOTURISTICOS DE AVENTURA SOCIEDAD ANONIMA | 2 km sur de la escuela de Carbón 1, Hone Creek, Limón, Puerto Viejo de Talamanca, Costa Rica",https://www.civitatis.com/es/puerto-viejo-de-talamanca/tirolina-limon/,2026-02-01
Puerto Viejo de Talamanca,Costa Rica,Tirolina y rápel en el Puerto Viejo de Limón,"77.697,10 CL$",CLP,Sin valorar,5 viajeros,Nativo Adventures,info@nativo.cr,+506 88104297,"CAPITALES ECOTURISTICOS DE AVENTURA SOCIEDAD ANONIMA | 2 km sur de la escuela de Carbón 1, Hone Creek, Limón, Puerto Viejo de Talamanca, Costa Rica",https://www.civitatis.com/es/puerto-viejo-de-talamanca/tirolina-rapel-limon/,2026-02-01
Puerto Viejo de Talamanca,Costa Rica,Seguro de viaje Civitatis,"19.991,07 CL$",CLP,2.903 opiniones,95.832 viajeros,Iati,paz@iatiseguros.com,+34 932014943,"Iati Calzado Correduria de Seguros | C/ Guitard, 43, 4º 2ª, Barcelona, España",https://www.civitatis.com/es/seguro-viaje/,2026-02-01
Puerto Viejo de Talamanca,Costa Rica,Excursión a la comunidad indígena de Yorkín,"148.538,57 CL$",CLP,2 opiniones,23 viajeros,Maro Experiences,mary.maroexperiences@gmail.com,+506 8838-3522,"Maria de los Angeles Rodriguez Obaldia | Santa Marta Montes de Oca 400 noreste Plaza Cedral local #4, San José, Costa Rica",https://www.civitatis.com/es/bribri/excursion-comunidad-indigena-yorkin/,2026-02-01
Puerto Viejo de Talamanca,Costa Rica,Excursión de 2 días a la comunidad indígena de Yorkín,"171.390,66 CL$",CLP,1 opinión,58 viajeros,Maro Experiences,mary.maroexperiences@gmail.com,+506 8838-3522,"Maria de los Angeles Rodriguez Obaldia | Santa Marta Montes de Oca 400 noreste Plaza Cedral local #4, San José, Costa Rica",https://www.civitatis.com/es/bribri/2-dias-comunidad-indigena-yorkin/,2026-02-01
Tambor,Costa Rica,Tour en quad por Tambor + Tirolina,"178.246,28 CL$",CLP,Sin valorar,,Pura Vida Expeditions,puravidaexpeditionscr@gmail.com,6824593366,"Pura Vida Expeditions SA | 1209 BLACKHAWK RD, BURLESON, Costa Rica",https://www.civitatis.com/es/tambor/tour-quad-tirolina-tambor/,2026-02-01
Tambor,Costa Rica,Experiencia privada de pesca en Tambor,"548.450,12 CL$",CLP,Sin valorar,,Pura Vida Expeditions,puravidaexpeditionscr@gmail.com,6824593366,"Pura Vida Expeditions SA | 1209 BLACKHAWK RD, BURLESON, Costa Rica",https://www.civitatis.com/es/tambor/pesca-tambor/,2026-02-01
Tambor,Costa Rica,Seguro de viaje Civitatis,"19.991,07 CL$",CLP,2.903 opiniones,95.832 viajeros,Iati,paz@iatiseguros.com,+34 932014943,"Iati Calzado Correduria de Seguros | C/ Guitard, 43, 4º 2ª, Barcelona, España",https://www.civitatis.com/es/seguro-viaje/,2026-02-01
Tambor,Costa Rica,Avistamiento de cetáceos en Pochote,"68.556,26 CL$",CLP,Sin valorar,6 viajeros,Raccoon Travels,raccoontravels@hotmail.com,89170776,"Raccoon Travels S.A | Main street 160 Pochote beach entrance 1 km, Puntarenas, Costa Rica",https://www.civitatis.com/es/pochote/avistamiento-cetaceos-pochote/,2026-02-01
Tambor,Costa Rica,Tour del plancton luminiscente en Playa Muertos,"59.415,42 CL$",CLP,3 opiniones,23 viajeros,Raccoon Travels,raccoontravels@hotmail.com,89170776,"Raccoon Travels S.A | Main street 160 Pochote beach entrance 1 km, Puntarenas, Costa Rica",https://www.civitatis.com/es/pochote/tour-plancton-luminiscente-playa-muertos/,2026-02-01
